,Month,Day,Hour,Tp,Tmax,Tmin,HR,SolRad,UV,RS
1574,5,1,7,17.17,17.48,16.81,67.25,267.01,11.52,307.2
1575,5,1,8,20.23,20.52,19.88,55.45,477.45,22.25,531.45
1576,5,1,9,21.73,21.96,21.44,48.55,677.94,33.16,730.48
1577,5,1,10,23.61,23.9,23.32,41.49,823.97,35.78,757.86
1578,5,1,11,25.16,25.49,24.86,32.86,926.03,40.24,842.57
1579,5,1,12,26.32,26.68,25.95,27.81,974.35,41.69,874.0
1580,5,1,13,27.39,27.79,26.95,25.83,953.83,40.14,847.43
1581,5,1,14,28.18,28.64,27.76,23.44,874.32,35.43,767.29
1582,5,1,15,28.16,28.43,27.94,23.56,744.08,28.21,641.11
1583,5,1,16,27.79,28.06,27.56,26.39,553.68,22.46,543.5
1584,5,1,17,26.84,27.07,26.66,30.41,341.65,11.87,313.8
1585,5,1,18,25.22,25.4,25.06,29.62,128.27,3.3,91.94
1586,5,2,6,9.78,10.12,9.47,66.2,70.68,3.14,88.3
1587,5,2,7,16.21,16.78,15.7,52.51,264.55,11.62,307.27
1588,5,2,8,21.33,21.75,20.96,48.15,474.84,22.56,532.37
1589,5,2,9,24.65,25.01,24.33,36.76,672.24,33.08,724.17
1590,5,2,10,26.77,27.19,26.37,30.73,828.27,35.27,757.43
1591,5,2,11,28.9,29.2,28.59,23.2,930.81,39.75,840.86
1592,5,2,12,30.21,30.72,29.73,20.19,969.38,41.24,871.29
1593,5,2,13,31.25,31.6,30.96,17.9,949.3,39.72,842.14
1594,5,2,14,31.81,32.2,31.43,15.39,872.34,35.15,770.14
1595,5,2,15,32.18,32.55,31.84,13.89,741.37,27.95,641.91
1596,5,2,16,32.08,32.33,31.84,14.11,557.01,22.4,552.77
1597,5,2,17,30.36,30.62,30.07,21.47,349.18,11.73,320.03
1598,5,2,18,28.36,28.55,28.15,26.56,135.17,3.15,96.12
1599,5,3,6,12.56,13.02,12.15,56.45,72.75,3.22,93.09
1600,5,3,7,18.38,18.82,17.89,42.62,268.56,11.8,314.33
1601,5,3,8,23.81,24.39,23.4,33.39,475.85,22.64,535.98
1602,5,3,9,26.78,27.13,26.44,28.92,678.86,32.77,731.17
1603,5,3,10,29.31,29.74,28.96,25.13,839.18,35.23,760.57
1604,5,3,11,31.67,32.09,31.27,20.92,941.38,39.7,846.43
1605,5,3,12,33.44,33.85,33.0,16.68,986.32,41.14,878.86
1606,5,3,13,34.77,35.24,34.41,13.89,961.99,39.23,842.14
1607,5,3,14,35.41,35.78,35.06,13.42,867.95,34.76,771.43
1608,5,3,15,35.57,35.93,35.25,13.31,729.89,27.52,643.17
1609,5,3,16,34.97,35.24,34.67,13.74,554.01,21.97,554.58
1610,5,3,17,33.29,33.46,33.11,18.98,351.84,11.81,327.02
1611,5,3,18,31.42,31.63,31.25,21.45,139.28,3.39,102.47
1612,5,4,6,14.18,14.57,13.81,54.68,72.22,3.22,93.2
1613,5,4,7,21.13,21.64,20.6,39.35,265.57,11.74,310.37
1614,5,4,8,25.89,26.17,25.57,27.6,476.53,22.38,535.02
1615,5,4,9,29.11,29.45,28.75,23.63,672.05,32.41,728.37
1616,5,4,10,31.26,31.55,30.99,20.94,832.71,34.68,752.29
1617,5,4,11,33.12,33.45,32.78,17.69,927.76,38.87,825.57
1618,5,4,12,34.33,34.69,34.0,16.76,977.1,40.35,861.29
1619,5,4,13,35.22,35.58,34.87,16.84,949.92,38.73,832.86
1620,5,4,14,35.53,35.88,35.13,16.34,864.48,34.31,759.86
1621,5,4,15,35.41,35.75,35.12,15.93,731.76,27.4,635.91
1622,5,4,16,34.92,35.18,34.69,16.24,554.06,21.94,548.6
1623,5,4,17,33.78,33.94,33.62,16.95,349.76,11.75,324.25
1624,5,4,18,32.2,32.37,32.01,16.95,136.48,3.36,98.88
1625,5,5,6,14.66,14.97,14.32,56.52,50.93,2.89,70.2
1626,5,5,7,20.08,20.5,19.66,48.38,221.25,11.03,267.73
1627,5,5,8,25.41,25.88,25.01,33.22,469.29,22.47,531.68
1628,5,5,9,28.69,29.06,28.43,25.2,673.78,32.41,725.75
1629,5,5,10,31.08,31.44,30.78,21.12,838.36,35.09,758.43
1630,5,5,11,32.31,32.68,31.87,19.24,937.37,39.53,838.29
1631,5,5,12,34.12,34.53,33.67,16.83,978.11,40.86,866.71
1632,5,5,13,34.99,35.48,34.52,15.77,959.39,39.21,839.0
1633,5,5,14,35.08,35.45,34.72,18.16,865.97,34.73,760.57
1634,5,5,15,33.82,34.16,33.52,24.09,720.27,27.33,625.31
1635,5,5,16,32.77,33.03,32.54,23.28,551.02,22.26,548.17
1636,5,5,17,31.44,31.56,31.31,25.45,353.33,12.12,328.07
1637,5,5,18,29.58,29.81,29.35,26.37,137.97,3.54,103.3
1638,5,6,6,15.89,16.08,15.68,73.93,70.87,3.4,96.51
1639,5,6,7,18.84,19.1,18.55,59.03,275.12,12.04,316.32
1640,5,6,8,21.15,21.37,20.89,50.28,501.06,23.05,539.45
1641,5,6,9,23.16,23.43,22.89,43.33,709.85,33.56,735.08
1642,5,6,10,24.58,24.94,24.26,37.87,876.06,35.87,762.14
1643,5,6,11,25.85,26.22,25.54,32.32,979.51,40.27,844.57
1644,5,6,12,27.34,27.64,27.07,28.52,1010.51,41.75,877.57
1645,5,6,13,28.3,28.73,27.95,23.53,980.0,39.98,848.43
1646,5,6,14,28.9,29.32,28.52,22.35,900.49,35.25,771.14
1647,5,6,15,28.53,28.81,28.21,28.3,764.54,27.88,638.24
1648,5,6,16,27.51,27.77,27.28,26.95,586.16,22.66,558.0
1649,5,6,17,26.42,26.57,26.29,24.41,364.24,12.25,334.87
1650,5,6,18,25.07,25.26,24.91,26.53,142.85,3.61,109.21
1651,5,7,6,11.42,11.81,10.96,68.7,78.79,3.48,100.09
1652,5,7,7,17.36,17.73,16.93,53.09,278.5,12.02,318.3
1653,5,7,8,21.32,21.69,20.99,40.0,500.14,22.91,542.77
1654,5,7,9,23.49,23.81,23.23,33.22,708.5,33.29,736.62
1655,5,7,10,24.95,25.35,24.59,28.26,875.24,35.49,764.29
1656,5,7,11,26.66,27.14,26.26,23.47,977.58,40.06,845.29
1657,5,7,12,27.44,27.87,27.1,22.84,1005.97,41.65,877.14
1658,5,7,13,28.13,28.54,27.78,22.06,970.49,39.95,851.14
1659,5,7,14,28.73,29.19,28.27,21.14,895.27,35.24,775.14
1660,5,7,15,28.79,29.09,28.54,21.22,773.14,28.21,650.99
1661,5,7,16,28.46,28.68,28.27,22.33,587.95,22.76,563.48
1662,5,7,17,27.38,27.6,27.19,23.3,364.29,12.3,334.1
1663,5,7,18,25.63,25.8,25.48,23.85,141.26,3.62,106.7
1664,5,8,6,11.96,12.43,11.59,71.23,81.54,3.6,104.31
1665,5,8,7,17.67,18.06,17.23,55.66,282.75,12.25,322.55
1666,5,8,8,21.24,21.47,21.04,45.01,502.26,22.86,539.88
1667,5,8,9,23.94,24.34,23.6,31.16,706.76,33.28,731.02
1668,5,8,10,25.53,25.86,25.25,26.83,871.09,35.63,758.29
1669,5,8,11,27.04,27.39,26.65,24.84,960.93,40.03,835.43
1670,5,8,12,27.97,28.35,27.64,22.38,989.66,41.66,864.29
1671,5,8,13,28.6,29.03,28.13,21.46,961.18,40.08,840.29
1672,5,8,14,29.2,29.46,28.9,20.36,886.92,35.39,765.57
1673,5,8,15,29.29,29.6,28.98,22.12,755.86,28.26,641.34
1674,5,8,16,28.06,28.3,27.8,29.09,573.95,22.62,547.58
1675,5,8,17,27.29,27.46,27.13,26.99,362.94,12.47,332.28
1676,5,8,18,26.01,26.16,25.83,24.83,147.34,3.75,110.46
1677,5,9,6,13.06,13.45,12.73,65.8,83.52,3.66,105.5
1678,5,9,7,18.74,19.17,18.33,59.49,284.73,12.35,323.85
1679,5,9,8,22.25,22.56,21.92,51.73,500.38,23.3,543.17
1680,5,9,9,24.82,25.1,24.51,37.65,702.46,33.5,733.67
1681,5,9,10,27.02,27.39,26.64,27.52,862.59,35.58,759.57
1682,5,9,11,28.55,28.9,28.28,24.08,961.17,39.88,833.71
1683,5,9,12,29.6,30.1,29.2,22.54,984.83,41.46,865.57
1684,5,9,13,30.8,31.17,30.41,19.45,957.89,39.99,842.14
1685,5,9,14,31.38,31.82,30.94,18.9,884.27,35.45,769.43
1686,5,9,15,31.38,31.75,31.0,18.72,760.83,28.27,640.77
1687,5,9,16,30.86,31.14,30.59,22.11,569.9,22.68,549.6
1688,5,9,17,29.64,29.88,29.45,24.54,353.67,12.3,327.38
1689,5,9,18,27.81,27.98,27.58,25.2,141.64,3.73,108.7
1690,5,10,6,13.16,13.54,12.77,49.32,85.74,3.68,107.66
1691,5,10,7,18.77,19.19,18.3,37.13,289.36,12.5,328.35
1692,5,10,8,24.26,24.64,23.91,28.3,508.68,23.29,549.35
1693,5,10,9,27.27,27.58,26.96,24.72,707.58,33.31,742.62
1694,5,10,10,29.17,29.48,28.9,20.56,872.44,35.38,767.0
1695,5,10,11,30.85,31.25,30.42,16.84,970.05,39.82,842.43
1696,5,10,12,32.21,32.67,31.81,13.3,1001.58,41.34,879.43
1697,5,10,13,32.94,33.33,32.6,13.73,964.22,39.74,850.43
1698,5,10,14,33.47,33.84,33.12,15.34,889.24,35.1,772.29
1699,5,10,15,33.39,33.68,33.12,16.24,762.81,28.11,646.59
1700,5,10,16,32.63,32.92,32.35,19.0,576.51,22.84,557.82
1701,5,10,17,31.38,31.56,31.24,22.9,358.54,12.49,334.43
1702,5,10,18,30.02,30.18,29.86,24.38,144.88,3.79,111.37
1703,5,11,6,13.11,13.51,12.69,56.02,84.77,3.67,106.43
1704,5,11,7,20.16,20.67,19.63,42.62,291.83,12.38,331.83
1705,5,11,8,25.6,26.0,25.15,33.07,508.15,22.79,552.75
1706,5,11,9,28.54,28.89,28.2,27.39,713.23,32.41,748.15
1707,5,11,10,31.28,31.71,30.83,21.78,873.5,34.72,772.86
1708,5,11,11,33.4,33.94,33.0,16.34,971.6,39.16,848.14
1709,5,11,12,34.98,35.36,34.63,13.95,997.62,40.48,877.29
1710,5,11,13,35.62,35.99,35.2,13.23,944.37,36.39,787.24
1711,5,11,14,36.28,36.67,35.75,11.65,872.34,31.78,709.94
1712,5,11,15,35.96,36.3,35.61,11.65,608.56,25.58,599.46
1713,5,11,16,35.82,36.03,35.6,10.97,558.99,22.8,589.25
1714,5,11,17,34.26,34.64,33.88,16.3,361.44,10.66,281.47
1715,5,11,18,31.8,32.03,31.55,17.6,73.67,2.86,65.07
1716,5,12,6,14.98,15.34,14.66,44.82,75.36,3.58,108.24
1717,5,12,7,19.83,20.42,19.18,35.23,265.18,11.91,307.0
1718,5,12,8,26.48,26.83,26.09,26.47,467.07,21.39,510.98
1719,5,12,9,30.23,30.51,29.89,20.96,725.88,31.4,710.47
1720,5,12,10,33.4,33.82,33.01,16.95,875.87,34.59,776.29
1721,5,12,11,35.85,36.3,35.45,13.26,966.63,37.92,830.29
1722,5,12,12,37.54,38.02,37.15,11.4,969.86,39.7,869.71
1723,5,12,13,38.35,38.7,37.96,11.73,943.84,38.08,837.0
1724,5,12,14,38.88,39.28,38.47,11.76,877.51,33.98,767.86
1725,5,12,15,38.68,38.98,38.44,11.77,751.99,27.22,641.36
1726,5,12,16,38.49,38.75,38.26,12.32,564.97,22.2,556.67
1727,5,12,17,37.61,37.8,37.47,14.23,351.93,12.13,333.05
1728,5,12,18,35.79,36.02,35.58,16.66,143.18,3.79,112.85
1729,5,13,6,20.25,20.51,20.0,34.64,43.59,2.18,60.55
1730,5,13,7,24.04,24.36,23.69,29.0,131.45,6.32,144.48
1731,5,13,8,27.17,27.38,26.98,24.52,142.03,8.21,156.08
1732,5,13,9,31.49,32.06,30.92,20.13,588.96,30.3,684.4
1733,5,13,10,35.33,35.68,35.02,17.39,615.04,23.71,478.69
1734,5,13,11,37.12,37.65,36.7,17.64,732.83,32.46,676.01
1735,5,13,12,38.46,38.78,38.08,17.05,912.03,40.49,881.43
1736,5,13,13,40.09,40.58,39.65,15.75,974.5,36.61,784.14
1737,5,13,14,39.53,39.94,39.17,15.68,538.47,22.16,446.89
1738,5,13,15,39.98,40.29,39.7,16.37,780.67,26.45,634.21
1739,5,13,16,36.09,36.53,35.65,20.39,478.85,20.16,493.27
1740,5,13,17,34.52,34.65,34.37,20.73,345.66,11.91,320.98
1741,5,13,18,33.52,33.6,33.41,22.41,138.65,4.24,121.56
1742,5,14,6,20.07,20.33,19.84,44.42,57.93,3.65,90.57
1743,5,14,7,25.76,26.36,25.19,31.78,290.86,12.62,318.97
1744,5,14,8,30.55,30.86,30.27,26.33,475.61,18.58,398.65
1745,5,14,9,31.71,31.96,31.42,24.99,679.87,32.59,725.25
1746,5,14,10,33.46,33.82,33.14,21.08,859.89,35.19,766.14
1747,5,14,11,35.22,35.52,34.89,20.43,916.71,37.34,799.0
1748,5,14,12,36.56,36.94,36.23,19.86,938.53,39.61,847.0
1749,5,14,13,37.39,37.81,36.97,19.17,870.94,37.49,808.71
1750,5,14,14,37.55,38.1,37.15,18.63,825.42,32.56,730.14
1751,5,14,15,37.33,37.76,36.93,19.16,701.69,26.23,606.14
1752,5,14,16,36.68,36.97,36.46,18.36,558.02,23.84,607.55
1753,5,14,17,36.35,36.47,36.25,15.11,378.43,12.46,347.15
1754,5,14,18,34.64,34.91,34.39,15.54,137.39,3.78,82.82
1755,5,15,6,18.6,19.01,18.28,43.96,72.95,3.94,105.74
1756,5,15,7,23.28,23.72,22.89,39.64,284.1,12.91,329.92
1757,5,15,8,27.04,27.35,26.77,35.66,503.95,23.48,546.18
1758,5,15,9,29.66,30.0,29.39,28.9,690.78,31.38,679.23
1759,5,15,10,31.58,31.93,31.2,27.21,868.72,35.41,765.86
1760,5,15,11,33.16,33.58,32.83,25.28,972.85,39.71,843.86
1761,5,15,12,34.75,35.08,34.45,21.64,1006.98,41.04,875.71
1762,5,15,13,35.71,36.04,35.44,19.24,942.63,39.26,854.57
1763,5,15,14,35.35,35.62,35.1,16.92,897.4,34.2,776.0
1764,5,15,15,34.16,34.46,33.89,18.14,770.77,27.97,657.53
1765,5,15,16,33.36,33.56,33.16,17.58,594.66,23.02,574.77
1766,5,15,17,32.66,32.85,32.45,18.45,377.13,12.76,353.58
1767,5,15,18,30.43,30.62,30.25,22.91,157.86,4.07,121.78
1768,5,16,6,18.07,18.64,17.62,53.18,78.26,4.06,107.05
1769,5,16,7,23.7,23.94,23.41,40.15,280.14,13.1,329.3
1770,5,16,8,26.98,27.35,26.62,26.69,494.68,23.68,544.75
1771,5,16,9,28.91,29.2,28.69,22.08,699.8,33.62,733.68
1772,5,16,10,30.75,31.21,30.37,22.01,854.63,35.6,751.86
1773,5,16,11,32.27,32.65,31.99,24.67,955.24,39.77,826.86
1774,5,16,12,33.06,33.44,32.75,25.24,988.74,41.12,857.29
1775,5,16,13,33.46,33.79,33.11,25.62,961.66,39.49,833.43
1776,5,16,14,32.8,33.11,32.52,29.49,877.94,34.7,753.57
1777,5,16,15,31.63,31.9,31.39,32.14,751.42,27.77,627.34
1778,5,16,16,30.74,30.94,30.5,35.4,566.61,22.57,542.72
1779,5,16,17,29.78,29.94,29.6,39.34,351.11,12.37,326.8
1780,5,16,18,28.44,28.6,28.28,40.48,138.84,3.92,105.67
1781,5,17,6,16.27,16.68,15.91,67.38,88.1,3.99,114.36
1782,5,17,7,20.36,20.53,20.23,63.99,290.19,12.62,330.13
1783,5,17,8,22.33,22.58,22.1,58.31,512.06,23.32,544.83
1784,5,17,9,24.31,24.69,23.99,53.08,706.03,33.24,729.55
1785,5,17,10,26.28,26.71,25.94,47.94,858.78,35.21,752.14
1786,5,17,11,27.74,28.17,27.36,45.13,958.76,39.49,830.14
1787,5,17,12,29.05,29.44,28.67,42.42,994.34,40.95,859.43
1788,5,17,13,29.74,30.13,29.39,39.46,970.63,39.29,831.29
1789,5,17,14,29.74,30.06,29.42,38.46,889.14,34.62,755.29
1790,5,17,15,29.57,29.94,29.24,36.88,765.99,27.99,636.4
1791,5,17,16,29.17,29.43,28.96,34.05,583.85,22.92,557.27
1792,5,17,17,28.22,28.41,28.04,31.98,367.77,12.68,340.47
1793,5,17,18,26.64,26.82,26.49,36.03,154.39,4.11,117.7
1794,5,18,6,15.06,15.59,14.62,67.08,93.8,4.03,119.14
1795,5,18,7,20.78,21.03,20.47,59.52,294.19,12.64,332.75
1796,5,18,8,23.28,23.56,23.01,46.89,512.88,23.4,549.22
1797,5,18,9,25.77,26.19,25.33,37.74,708.59,33.39,736.5
1798,5,18,10,27.55,27.94,27.19,34.22,860.85,35.4,757.29
1799,5,18,11,28.71,29.16,28.33,34.99,959.96,39.63,834.29
1800,5,18,12,29.67,30.05,29.38,31.89,1001.0,41.13,867.57
1801,5,18,13,30.69,31.05,30.27,28.51,975.56,39.43,839.86
1802,5,18,14,31.1,31.42,30.78,27.19,900.44,35.1,768.14
1803,5,18,15,30.94,31.33,30.52,28.42,765.66,28.14,641.66
1804,5,18,16,29.97,30.19,29.72,32.49,577.14,22.99,556.75
1805,5,18,17,28.83,29.13,28.54,34.89,364.44,12.69,336.47
1806,5,18,18,27.6,27.74,27.47,33.87,152.5,4.14,112.92
1807,5,19,6,14.86,15.27,14.46,58.04,93.17,4.06,116.5
1808,5,19,7,20.75,21.12,20.35,46.88,296.75,12.88,333.23
1809,5,19,8,24.76,25.18,24.45,41.36,517.52,23.44,548.12
1810,5,19,9,27.75,28.1,27.38,34.05,713.28,33.12,734.05
1811,5,19,10,30.08,30.49,29.66,28.86,859.02,35.07,756.14
1812,5,19,11,32.24,32.62,31.88,24.82,949.44,39.36,834.86
1813,5,19,12,33.32,33.74,32.92,22.47,982.75,40.72,865.29
1814,5,19,13,34.33,34.87,33.81,20.91,960.01,39.15,839.14
1815,5,19,14,34.82,35.12,34.52,19.23,890.3,34.54,759.14
1816,5,19,15,34.44,34.89,34.0,20.12,761.12,27.43,632.71
1817,5,19,16,33.08,33.39,32.84,23.43,578.39,22.46,550.93
1818,5,19,17,32.14,32.32,31.96,24.7,364.58,12.52,335.45
1819,5,19,18,30.49,30.61,30.36,27.71,150.81,4.11,112.25
1820,5,20,6,15.36,15.78,14.96,52.95,101.18,4.16,125.24
1821,5,20,7,21.65,22.02,21.21,53.46,313.02,13.07,348.15
1822,5,20,8,25.93,26.34,25.62,43.78,535.76,23.62,567.12
1823,5,20,9,29.06,29.31,28.77,24.79,740.02,33.46,760.95
1824,5,20,10,31.25,31.6,30.9,18.27,881.08,35.35,777.14
1825,5,20,11,32.53,32.97,32.13,18.92,961.56,39.53,844.57
1826,5,20,12,33.36,33.93,32.91,19.75,997.14,40.87,868.0
1827,5,20,13,34.19,34.56,33.81,19.1,971.5,39.35,841.43
1828,5,20,14,34.77,35.13,34.38,19.57,890.3,34.61,759.29
1829,5,20,15,33.96,34.26,33.67,24.2,755.86,27.28,632.74
1830,5,20,16,32.72,33.0,32.5,26.52,584.09,21.64,550.8
1831,5,20,17,31.75,31.92,31.61,23.41,380.66,12.78,347.78
1832,5,20,18,30.4,30.54,30.24,25.48,168.19,4.28,121.57
1833,5,21,6,18.08,18.44,17.74,50.51,99.79,4.23,123.06
1834,5,21,7,23.16,23.53,22.75,38.41,304.48,13.2,340.8
1835,5,21,8,27.4,27.66,27.13,33.89,520.7,23.35,552.88
1836,5,21,9,29.69,29.94,29.43,29.4,694.54,32.84,744.17
1837,5,21,10,30.61,30.99,30.3,26.76,696.91,27.57,573.24
1838,5,21,11,32.17,32.62,31.58,23.66,817.74,35.92,760.5
1839,5,21,12,33.23,33.73,32.78,22.66,919.95,36.54,771.77
1840,5,21,13,34.14,34.64,33.75,21.12,905.61,36.25,764.69
1841,5,21,14,34.73,35.19,34.34,22.6,884.32,34.9,763.43
1842,5,21,15,33.12,33.41,32.82,34.51,729.79,24.82,538.83
1843,5,21,16,32.13,32.37,31.93,30.66,584.14,22.86,552.27
1844,5,21,17,31.07,31.22,30.93,25.57,378.58,13.04,348.47
1845,5,21,18,29.86,30.02,29.7,23.51,164.14,4.34,117.59
1846,5,22,6,16.0,16.38,15.62,49.9,93.56,4.18,110.17
1847,5,22,7,21.87,22.31,21.45,37.81,300.71,13.19,337.02
1848,5,22,8,26.57,26.82,26.29,31.47,525.19,23.85,556.13
1849,5,22,9,29.34,29.67,29.02,26.69,713.22,33.66,740.7
1850,5,22,10,31.09,31.52,30.76,24.38,857.72,35.56,759.57
1851,5,22,11,31.93,32.28,31.56,23.62,957.89,39.99,839.0
1852,5,22,12,32.88,33.23,32.51,21.19,994.72,41.99,882.71
1853,5,22,13,33.82,34.19,33.46,19.93,973.0,40.04,849.29
1854,5,22,14,33.93,34.19,33.62,19.77,830.92,33.8,729.71
1855,5,22,15,34.16,34.4,33.92,16.53,778.4,28.94,658.81
1856,5,22,16,33.6,33.87,33.3,17.72,601.66,23.91,581.13
1857,5,22,17,31.83,32.08,31.57,22.75,351.35,12.91,332.88
1858,5,22,18,30.03,30.2,29.89,23.77,146.71,4.34,109.51
1859,5,23,6,15.11,15.48,14.68,49.57,107.46,4.48,129.59
1860,5,23,7,21.2,21.68,20.72,34.66,315.19,13.62,348.47
1861,5,23,8,25.42,25.64,25.18,27.7,532.92,24.29,567.67
1862,5,23,9,27.47,27.76,27.18,26.87,723.61,34.28,758.08
1863,5,23,10,29.62,29.99,29.27,26.62,877.8,36.17,775.0
1864,5,23,11,30.94,31.37,30.54,27.6,969.62,40.4,848.86
1865,5,23,12,32.29,32.74,32.0,22.39,1002.5,40.89,861.71
1866,5,23,13,32.95,33.18,32.71,19.3,980.53,39.86,855.86
1867,5,23,14,33.04,33.45,32.78,15.68,916.71,35.5,788.43
1868,5,23,15,32.7,32.94,32.47,17.79,787.91,28.87,666.17
1869,5,23,16,31.96,32.22,31.75,17.45,606.78,23.98,586.5
1870,5,23,17,30.65,30.81,30.52,17.1,393.79,13.61,364.68
1871,5,23,18,29.12,29.27,28.98,17.76,178.28,4.62,125.72
1872,5,24,6,16.72,16.89,16.54,46.33,56.63,3.04,66.77
1873,5,24,7,20.2,20.57,19.83,42.45,208.46,11.21,257.78
1874,5,24,8,24.55,24.83,24.27,29.83,408.17,21.5,487.35
1875,5,24,9,27.33,27.65,27.04,20.33,678.61,34.07,772.78
1876,5,24,10,28.41,28.72,28.18,15.69,811.51,34.75,761.29
1877,5,24,11,29.92,30.3,29.56,13.42,987.29,38.04,807.0
1878,5,24,12,30.89,31.41,30.41,14.82,985.7,39.81,852.51
1879,5,24,13,31.57,32.07,31.14,17.34,884.9,35.38,750.14
1880,5,24,14,32.08,32.55,31.72,16.55,783.47,30.29,652.23
1881,5,24,15,31.81,32.28,31.36,16.43,544.84,22.33,484.81
1882,5,24,16,30.89,31.28,30.57,18.82,436.6,18.86,424.23
1883,5,24,17,29.45,29.74,29.16,24.62,254.9,11.2,276.88
1884,5,24,18,28.37,28.55,28.21,26.19,200.44,5.09,159.22
1885,5,25,6,13.12,13.68,12.56,49.1,107.12,4.49,132.09
1886,5,25,7,20.11,20.58,19.75,36.26,315.77,13.58,350.93
1887,5,25,8,24.8,25.13,24.49,29.48,536.97,23.93,561.82
1888,5,25,9,27.8,28.05,27.52,24.8,735.05,34.22,756.33
1889,5,25,10,30.45,30.91,30.02,16.73,886.15,36.11,774.57
1890,5,25,11,31.92,32.26,31.6,15.24,990.67,40.43,855.43
1891,5,25,12,32.74,33.15,32.4,15.85,1027.65,41.69,882.57
1892,5,25,13,33.52,33.84,33.2,16.05,990.14,40.06,856.57
1893,5,25,14,33.62,33.96,33.26,15.92,904.5,35.71,782.71
1894,5,25,15,33.48,33.84,33.14,15.18,778.84,29.02,666.29
1895,5,25,16,32.94,33.16,32.7,13.88,605.04,24.0,586.8
1896,5,25,17,31.4,31.59,31.22,16.06,395.43,13.74,366.0
1897,5,25,18,29.66,29.86,29.5,14.47,181.76,4.78,128.2
1898,5,26,6,14.85,15.11,14.6,69.94,102.54,4.38,128.01
1899,5,26,7,19.44,19.82,19.1,56.06,312.92,13.17,353.13
1900,5,26,8,22.24,22.51,21.98,40.95,541.51,24.0,572.52
1901,5,26,9,24.65,25.02,24.31,31.25,743.21,34.02,766.05
1902,5,26,10,26.56,26.92,26.29,25.07,896.97,35.82,781.43
1903,5,26,11,28.29,28.63,27.93,21.24,993.13,40.18,856.14
1904,5,26,12,29.57,29.98,29.18,19.46,1027.12,41.61,889.71
1905,5,26,13,30.26,30.71,29.87,18.92,996.56,39.84,860.14
1906,5,26,14,31.13,31.44,30.72,15.7,909.18,35.37,785.14
1907,5,26,15,31.88,32.26,31.46,16.27,770.0,28.46,660.43
1908,5,26,16,31.37,31.63,31.07,22.16,584.57,23.21,569.4
1909,5,26,17,29.92,30.06,29.77,29.67,371.68,12.92,343.92
1910,5,26,18,28.54,28.73,28.4,29.66,165.3,4.51,120.66
1911,5,27,6,13.14,13.58,12.73,54.5,105.63,4.46,128.6
1912,5,27,7,19.42,19.86,19.0,41.38,313.6,13.27,346.97
1913,5,27,8,24.04,24.3,23.78,29.96,530.17,24.0,563.38
1914,5,27,9,26.91,27.26,26.53,26.13,725.39,33.74,751.93
1915,5,27,10,28.96,29.25,28.64,23.1,875.34,35.49,769.0
1916,5,27,11,31.17,31.58,30.78,19.6,975.9,39.73,847.57
1917,5,27,12,32.85,33.16,32.49,16.81,1013.98,41.26,883.29
1918,5,27,13,33.76,34.12,33.46,15.1,982.22,39.65,856.57
1919,5,27,14,34.15,34.52,33.84,13.92,899.52,35.32,782.86
1920,5,27,15,34.04,34.35,33.73,14.18,767.39,28.35,659.77
1921,5,27,16,32.95,33.24,32.66,16.03,595.24,23.25,577.93
1922,5,27,17,31.76,31.89,31.59,17.01,389.3,13.27,356.87
1923,5,27,18,30.45,30.63,30.26,17.05,171.33,4.64,123.85
1924,5,28,6,12.88,13.44,12.35,39.21,112.15,4.48,134.14
1925,5,28,7,20.03,20.54,19.58,26.39,323.35,13.4,358.8
1926,5,28,8,25.87,26.2,25.49,18.3,542.04,23.91,575.78
1927,5,28,9,28.95,29.22,28.61,12.88,745.76,33.59,767.47
1928,5,28,10,31.12,31.52,30.78,11.82,896.24,35.68,787.43
1929,5,28,11,32.99,33.66,32.53,11.0,997.19,40.02,867.71
1930,5,28,12,34.1,34.66,33.56,10.05,1037.06,41.36,898.86
1931,5,28,13,35.28,35.67,34.92,8.04,1005.39,39.74,870.57
1932,5,28,14,35.9,36.4,35.51,9.06,907.97,35.3,788.43
1933,5,28,15,34.45,34.74,34.16,17.2,764.69,28.43,654.33
1934,5,28,16,33.21,33.48,33.04,18.46,598.24,23.62,584.12
1935,5,28,17,32.2,32.45,31.97,16.63,375.49,12.46,333.42
1936,5,28,18,30.3,30.6,30.03,16.65,126.48,3.68,111.81
1937,5,29,6,16.0,16.57,15.46,30.42,109.92,4.56,131.56
1938,5,29,7,22.33,22.72,21.88,19.47,310.08,13.64,341.95
1939,5,29,8,27.4,27.85,27.07,14.28,515.3,23.9,547.78
1940,5,29,9,30.71,30.97,30.44,9.9,678.81,33.73,743.95
1941,5,29,10,32.55,32.91,32.21,9.68,810.46,31.37,638.44
1942,5,29,11,34.48,34.87,34.02,10.2,948.72,34.44,699.16
1943,5,29,12,35.57,36.1,35.1,16.81,945.62,38.32,802.83
1944,5,29,13,35.44,35.84,35.08,21.69,754.02,35.57,744.6
1945,5,29,14,35.23,35.64,34.88,24.94,534.65,31.88,689.4
1946,5,29,15,34.8,35.09,34.55,28.22,529.05,27.08,621.4
1947,5,29,16,34.39,34.64,34.18,30.26,523.02,22.98,561.98
1948,5,29,17,33.57,33.73,33.38,30.77,387.8,12.07,285.92
1949,5,29,18,32.12,32.23,31.98,32.4,158.59,4.54,110.16
1950,5,30,6,19.07,19.6,18.54,53.8,104.76,4.58,125.35
