ID;Year;DOY;TIME;Batt;UV;RS-CM6-A
101;2016;167;2100;12.84;0;0
101;2016;167;2110;12.83;0;0
101;2016;167;2120;12.83;0;0
101;2016;167;2130;12.82;0;0
101;2016;167;2140;12.82;0;0
101;2016;167;2150;12.82;0;0
101;2016;167;2200;12.81;0;0
101;2016;167;2210;12.81;0;0
101;2016;167;2220;12.8;0;0
101;2016;167;2230;12.8;0;0
101;2016;167;2240;12.8;0;0
101;2016;167;2250;12.79;0;0
101;2016;167;2300;12.79;0;0
101;2016;167;2310;12.78;0;0
101;2016;167;2320;12.78;0;0
101;2016;167;2330;12.78;0;0
101;2016;167;2340;12.77;0;0
101;2016;167;2350;12.76;0;0
101;2016;167;2400;12.76;0;0
101;2016;168;10;12.75;0;0
101;2016;168;20;12.75;0;0
101;2016;168;30;12.75;0;0
101;2016;168;40;12.75;0;0
101;2016;168;50;12.74;0;0
101;2016;168;100;12.73;0;0
101;2016;168;110;12.73;0;0
101;2016;168;120;12.73;0;0
101;2016;168;130;12.72;0;0
101;2016;168;140;12.71;0;0
101;2016;168;150;12.71;0;0
101;2016;168;200;12.71;0;0
101;2016;168;210;12.71;0;0
101;2016;168;220;12.7;0;0
101;2016;168;230;12.7;0;0
101;2016;168;240;12.69;0;0
101;2016;168;250;12.69;0;0
101;2016;168;300;12.69;0;0
101;2016;168;310;12.68;0;0
101;2016;168;320;12.67;0;0
101;2016;168;330;12.67;0;0
101;2016;168;340;12.67;0;0
101;2016;168;350;12.66;0;0
101;2016;168;400;12.66;0;0
101;2016;168;410;12.65;0;0
101;2016;168;420;12.65;0;0
101;2016;168;430;12.65;0;0
101;2016;168;440;12.64;0;0
101;2016;168;450;12.64;0;0
101;2016;168;500;12.64;0;0
101;2016;168;510;12.64;0;0
101;2016;168;520;12.63;0.1;0
101;2016;168;530;12.63;0.251;1.219
101;2016;168;540;12.63;0.495;7.01
101;2016;168;550;12.62;1.059;19.18
101;2016;168;600;12.62;1.805;59.2
101;2016;168;610;12.62;2.697;86.3
101;2016;168;620;12.64;3.727;119
101;2016;168;630;12.69;4.892;154.5
101;2016;168;640;12.81;6.212;190.1
101;2016;168;650;13.02;7.69;227.5
101;2016;168;700;13.31;9.21;265.4
101;2016;168;710;13.44;10.75;303.7
101;2016;168;720;13.41;12.35;341
101;2016;168;730;13.38;13.96;378.6
101;2016;168;740;13.35;15.59;414.2
101;2016;168;750;13.33;17.21;449.2
101;2016;168;800;13.3;18.8;484.4
101;2016;168;810;13.28;20.49;521.2
101;2016;168;820;13.27;22.11;556.1
101;2016;168;830;13.25;23.67;586.5
101;2016;168;840;13.23;25.3;621
101;2016;168;850;13.21;26.92;653.3
101;2016;168;900;13.19;28.51;684.5
101;2016;168;910;13.17;30.11;717
101;2016;168;920;13.16;31.6;749
101;2016;168;930;13.15;33.04;777
101;2016;168;940;13.13;34.4;803
101;2016;168;950;13.12;35.81;831
101;2016;168;1000;13.1;36.97;851
101;2016;168;1010;13.09;38.13;875
101;2016;168;1020;13.08;39.23;898
101;2016;168;1030;13.08;40.31;919
101;2016;168;1040;13.07;41.28;939
101;2016;168;1050;13.06;42.14;956
101;2016;168;1100;13.06;42.81;963
101;2016;168;1110;13.04;43.42;978
101;2016;168;1120;13.04;44.05;992
101;2016;168;1130;13.04;44.59;1000
101;2016;168;1140;13.03;45;1012
101;2016;168;1150;13.03;45.6;1025
101;2016;168;1200;13.02;45.73;1022
101;2016;168;1210;13.02;45.94;1035
101;2016;168;1220;13.02;46.07;1036
101;2016;168;1230;13.02;46.11;1040
101;2016;168;1240;13.02;45.86;1028
101;2016;168;1250;13.01;45.69;1032
101;2016;168;1300;13.01;45.55;1032
101;2016;168;1310;13;45.12;1020
101;2016;168;1320;13;44.49;1008
101;2016;168;1330;13;44.2;1005
101;2016;168;1340;12.99;43.46;989
101;2016;168;1350;12.98;42.84;983
101;2016;168;1400;12.98;41.95;963
101;2016;168;1410;12.98;40.88;947
101;2016;168;1420;12.98;40;917
101;2016;168;1430;12.97;39.09;904
101;2016;168;1440;12.97;37.98;891
101;2016;168;1450;12.97;36.91;874
101;2016;168;1500;12.96;35.72;851
101;2016;168;1510;12.96;34.28;820
101;2016;168;1520;12.96;32.78;795
101;2016;168;1530;12.96;31.38;767
101;2016;168;1540;12.96;29.89;740
101;2016;168;1550;12.96;28.28;699.9
101;2016;168;1600;12.96;26.88;671.8
101;2016;168;1610;12.96;25.41;639.2
101;2016;168;1620;12.96;23.75;604
101;2016;168;1630;12.96;22.11;565.2
101;2016;168;1640;12.96;20.42;527.8
101;2016;168;1650;12.97;18.86;491.8
101;2016;168;1700;12.98;17.4;461.5
101;2016;168;1710;12.98;15.8;426.2
101;2016;168;1720;12.99;14.2;391.9
101;2016;168;1730;12.96;12.79;358.5
101;2016;168;1740;12.92;11.32;324.9
101;2016;168;1750;12.91;9.81;284.7
101;2016;168;1800;12.9;8.44;249.7
101;2016;168;1810;12.89;7.1;194.8
101;2016;168;1820;12.89;5.677;116
101;2016;168;1830;12.89;4.603;121.7
101;2016;168;1840;12.88;3.472;111.8
101;2016;168;1850;12.88;2.491;82.2
101;2016;168;1900;12.87;1.667;54.77
101;2016;168;1910;12.87;0.962;30.97
101;2016;168;1920;12.87;0.446;8.48
101;2016;168;1930;12.86;0.231;1.171
101;2016;168;1940;12.86;0.07;0
101;2016;168;1950;12.86;0;0
101;2016;168;2000;12.85;0;0
101;2016;168;2010;12.85;0;0
101;2016;168;2020;12.85;0;0
101;2016;168;2030;12.85;0;0
101;2016;168;2040;12.84;0;0
101;2016;168;2050;12.84;0;0
101;2016;168;2100;12.84;0;0
101;2016;168;2110;12.83;0;0
101;2016;168;2120;12.83;0;0
101;2016;168;2130;12.83;0;0
101;2016;168;2140;12.82;0;0
101;2016;168;2150;12.82;0;0
101;2016;168;2200;12.82;0;0
101;2016;168;2210;12.81;0;0
101;2016;168;2220;12.81;0;0
101;2016;168;2230;12.8;0;0
101;2016;168;2240;12.8;0;0
101;2016;168;2250;12.8;0;0
101;2016;168;2300;12.79;0;0
101;2016;168;2310;12.78;0;0
101;2016;168;2320;12.78;0;0
101;2016;168;2330;12.78;0;0
101;2016;168;2340;12.77;0;0
101;2016;168;2350;12.77;0;0
101;2016;168;2400;12.76;0;0
101;2016;169;10;12.76;0;0
101;2016;169;20;12.76;0;0
101;2016;169;30;12.76;0;0
101;2016;169;40;12.75;0;0
101;2016;169;50;12.74;0;0
101;2016;169;100;12.74;0;0
101;2016;169;110;12.73;0;0
101;2016;169;120;12.73;0;0
101;2016;169;130;12.73;0;0
101;2016;169;140;12.72;0;0
101;2016;169;150;12.72;0;0
101;2016;169;200;12.71;0;0
101;2016;169;210;12.71;0;0
101;2016;169;220;12.71;0;0
101;2016;169;230;12.71;0;0
101;2016;169;240;12.7;0;0
101;2016;169;250;12.7;0;0
101;2016;169;300;12.69;0;0
101;2016;169;310;12.69;0;0
101;2016;169;320;12.69;0;0
101;2016;169;330;12.69;0;0
101;2016;169;340;12.68;0;0
101;2016;169;350;12.68;0;0
101;2016;169;400;12.67;0;0
101;2016;169;410;12.67;0;0
101;2016;169;420;12.67;0;0
101;2016;169;430;12.67;0;0
101;2016;169;440;12.67;0;0
101;2016;169;450;12.66;0;0
101;2016;169;500;12.66;0;0
101;2016;169;510;12.66;0;0
101;2016;169;520;12.66;0.101;0
101;2016;169;530;12.65;0.245;1.77
101;2016;169;540;12.66;0.492;8.03
101;2016;169;550;12.65;1.033;18.87
101;2016;169;600;12.65;1.776;48.71
101;2016;169;610;12.65;2.641;75.5
101;2016;169;620;12.66;3.667;105
101;2016;169;630;12.7;4.828;138.8
101;2016;169;640;12.8;6.103;173.6
101;2016;169;650;12.96;7.45;209.4
101;2016;169;700;13.2;8.83;244.9
101;2016;169;710;13.35;10.33;281.4
101;2016;169;720;13.32;11.85;316.7
101;2016;169;730;13.3;13.45;353.4
101;2016;169;740;13.28;15.08;389.5
101;2016;169;750;13.26;16.75;424.3
101;2016;169;800;13.24;18.1;458.7
101;2016;169;810;13.23;19.64;489.5
101;2016;169;820;13.22;21.35;526.5
101;2016;169;830;13.2;23.29;562.1
101;2016;169;840;13.19;24.84;593.7
101;2016;169;850;13.17;26.39;624.8
101;2016;169;900;13.16;27.91;656.8
101;2016;169;910;13.15;29.46;689.9
101;2016;169;920;13.12;30.55;717
101;2016;169;930;13.12;32.22;745
101;2016;169;940;13.1;33.47;771
101;2016;169;950;13.08;34.64;792
101;2016;169;1000;13.08;35.88;821
101;2016;169;1010;13.06;36.97;840
101;2016;169;1020;13.06;38.2;869
101;2016;169;1030;13.04;39;883
101;2016;169;1040;13.04;40.06;902
101;2016;169;1050;13.03;41.02;921
101;2016;169;1100;13.02;42;938
101;2016;169;1110;13.02;42.59;948
101;2016;169;1120;13.01;43.14;958
101;2016;169;1130;13;43.54;967
101;2016;169;1140;13;44.05;982
101;2016;169;1150;13;44.62;988
101;2016;169;1200;13;44.89;994
101;2016;169;1210;12.99;45.03;1002
101;2016;169;1220;12.99;45.18;1009
101;2016;169;1230;12.98;45.09;1009
101;2016;169;1240;12.98;44.92;1007
101;2016;169;1250;12.98;44.81;1006
101;2016;169;1300;12.96;44.51;996
101;2016;169;1310;12.96;44.03;987
101;2016;169;1320;12.95;43.73;988
101;2016;169;1330;12.95;43.3;981
101;2016;169;1340;12.95;42.67;964
101;2016;169;1350;12.94;41.92;950
101;2016;169;1400;12.94;41.17;938
101;2016;169;1410;12.94;40.23;918
101;2016;169;1420;12.94;39.37;907
101;2016;169;1430;12.94;38.42;890
101;2016;169;1440;12.94;37.32;868
101;2016;169;1450;12.94;36.26;850
101;2016;169;1500;12.94;35.18;828
101;2016;169;1510;12.94;33.89;804
101;2016;169;1520;12.93;32.41;775
101;2016;169;1530;12.94;30.82;746
101;2016;169;1540;12.94;29.48;717
101;2016;169;1550;12.94;28.07;687.5
101;2016;169;1600;12.94;26.62;656.7
101;2016;169;1610;12.94;25.2;626.4
101;2016;169;1620;12.94;23.73;593.9
101;2016;169;1630;12.95;22.15;558.5
101;2016;169;1640;12.96;20.62;526.5
101;2016;169;1650;12.96;19.05;492
101;2016;169;1700;12.96;17.5;457.9
101;2016;169;1710;12.96;15.93;423.9
101;2016;169;1720;12.97;14.41;390.5
101;2016;169;1730;12.94;12.87;357.3
101;2016;169;1740;12.9;11.39;322.4
101;2016;169;1750;12.89;9.84;282
101;2016;169;1800;12.88;8.43;246.3
101;2016;169;1810;12.88;7.06;192
101;2016;169;1820;12.87;5.653;113.2
101;2016;169;1830;12.87;4.584;120.1
101;2016;169;1840;12.87;3.449;111.7
101;2016;169;1850;12.87;2.471;82.3
101;2016;169;1900;12.86;1.648;54.42
101;2016;169;1910;12.85;0.956;29.37
101;2016;169;1920;12.85;0.44;7.32
101;2016;169;1930;12.85;0.237;0.912
101;2016;169;1940;12.85;0.062;0
101;2016;169;1950;12.85;0;0
101;2016;169;2000;12.84;0;0
101;2016;169;2010;12.83;0;0
101;2016;169;2020;12.83;0;0
101;2016;169;2030;12.83;0;0
101;2016;169;2040;12.83;0;0
101;2016;169;2050;12.82;0;0
101;2016;169;2100;12.82;0;0
101;2016;169;2110;12.82;0;0
101;2016;169;2120;12.81;0;0
101;2016;169;2130;12.81;0;0
101;2016;169;2140;12.8;0;0
101;2016;169;2150;12.8;0;0
101;2016;169;2200;12.8;0;0
101;2016;169;2210;12.79;0;0
101;2016;169;2220;12.78;0;0
101;2016;169;2230;12.78;0;0
101;2016;169;2240;12.78;0;0
101;2016;169;2250;12.78;0;0
101;2016;169;2300;12.77;0;0
101;2016;169;2310;12.76;0;0
101;2016;169;2320;12.76;0;0
101;2016;169;2330;12.76;0;0
101;2016;169;2340;12.75;0;0
101;2016;169;2350;12.75;0;0
101;2016;169;2400;12.74;0;0
101;2016;170;10;12.74;0;0
101;2016;170;20;12.73;0;0
101;2016;170;30;12.73;0;0
101;2016;170;40;12.72;0;0
101;2016;170;50;12.72;0;0
101;2016;170;100;12.71;0;0
101;2016;170;110;12.71;0;0
101;2016;170;120;12.7;0;0
101;2016;170;130;12.7;0;0
101;2016;170;140;12.7;0;0
101;2016;170;150;12.7;0;0
101;2016;170;200;12.69;0;0
101;2016;170;210;12.69;0;0
101;2016;170;220;12.69;0;0
101;2016;170;230;12.69;0;0
101;2016;170;240;12.69;0;0
101;2016;170;250;12.68;0;0
101;2016;170;300;12.68;0;0
101;2016;170;310;12.67;0;0
101;2016;170;320;12.68;0;0
101;2016;170;330;12.67;0;0
101;2016;170;340;12.67;0;0
101;2016;170;350;12.67;0;0
101;2016;170;400;12.67;0;0
101;2016;170;410;12.67;0;0
101;2016;170;420;12.67;0;0
101;2016;170;430;12.66;0;0
101;2016;170;440;12.66;0;0
101;2016;170;450;12.66;0;0
101;2016;170;500;12.66;0;0
101;2016;170;510;12.66;0;0
101;2016;170;520;12.65;0.098;0
101;2016;170;530;12.65;0.236;1.614
101;2016;170;540;12.65;0.472;8.23
101;2016;170;550;12.65;1.002;20.08
101;2016;170;600;12.65;1.724;49.36
101;2016;170;610;12.65;2.571;75.3
101;2016;170;620;12.66;3.555;104.6
101;2016;170;630;12.7;4.649;136.1
101;2016;170;640;12.79;5.872;168.8
101;2016;170;650;12.94;7.18;204.2
101;2016;170;700;13.17;8.56;238.8
101;2016;170;710;13.34;10.02;274.4
101;2016;170;720;13.3;11.47;310.2
101;2016;170;730;13.29;13.05;346.8
101;2016;170;740;13.26;14.58;381.6
101;2016;170;750;13.24;16.08;415.4
101;2016;170;800;13.22;17.59;450.3
101;2016;170;810;13.2;18.65;479.7
101;2016;170;820;13.19;19.78;509.8
101;2016;170;830;13.17;21.55;547.2
101;2016;170;840;13.16;23.33;583.2
101;2016;170;850;13.14;24.75;613.3
101;2016;170;900;13.13;26.96;650.8
101;2016;170;910;13.11;28.71;682.4
101;2016;170;920;13.09;30.17;711
101;2016;170;930;13.08;31.63;738
101;2016;170;940;13.07;32.99;766
101;2016;170;950;13.06;34.24;792
101;2016;170;1000;13.04;35.42;813
101;2016;170;1010;13.04;36.56;837
101;2016;170;1020;13.02;37.68;860
101;2016;170;1030;13.02;38.67;879
101;2016;170;1040;13.01;39.56;895
101;2016;170;1050;13.01;40.45;914
101;2016;170;1100;13;41.22;932
101;2016;170;1110;13;41.87;942
101;2016;170;1120;12.98;42.5;954
101;2016;170;1130;12.98;43.09;964
101;2016;170;1140;12.98;43.5;976
101;2016;170;1150;12.97;43.81;985
101;2016;170;1200;12.96;44.08;986
101;2016;170;1210;12.96;44.12;995
101;2016;170;1220;12.96;44.1;996
101;2016;170;1230;12.96;44.17;1002
101;2016;170;1240;12.96;44.06;998
101;2016;170;1250;12.95;43.81;996
101;2016;170;1300;12.94;43.62;990
101;2016;170;1310;12.94;43.17;985
101;2016;170;1320;12.93;42.9;980
101;2016;170;1330;12.93;42.41;969
101;2016;170;1340;12.92;41.79;960
101;2016;170;1350;12.92;41.09;946
101;2016;170;1400;12.92;40.29;931
101;2016;170;1410;12.92;39.44;918
101;2016;170;1420;12.92;38.54;900
101;2016;170;1430;12.92;37.49;881
101;2016;170;1440;12.91;36.07;855
101;2016;170;1450;12.91;34.83;831
101;2016;170;1500;12.91;33.85;812
101;2016;170;1510;12.92;32.72;788
101;2016;170;1520;12.92;31.51;764
101;2016;170;1530;12.92;30.25;740
101;2016;170;1540;12.92;28.95;714
101;2016;170;1550;12.92;27.47;681.9
101;2016;170;1600;12.92;26.07;652.5
101;2016;170;1610;12.92;24.65;620.7
101;2016;170;1620;12.93;23.18;590.3
101;2016;170;1630;12.93;21.67;558.1
101;2016;170;1640;12.93;20.15;525.8
101;2016;170;1650;12.94;18.61;492.6
101;2016;170;1700;12.94;17.03;456.6
101;2016;170;1710;12.94;15.47;421.4
101;2016;170;1720;12.94;13.93;386.5
101;2016;170;1730;12.9;12.44;353.5
101;2016;170;1740;12.88;10.97;317.2
101;2016;170;1750;12.87;9.48;276.4
101;2016;170;1800;12.86;8.14;243.4
101;2016;170;1810;12.86;6.804;188.8
101;2016;170;1820;12.86;5.428;112.3
101;2016;170;1830;12.86;4.371;115.5
101;2016;170;1840;12.85;3.304;102.1
101;2016;170;1850;12.85;2.371;73.2
101;2016;170;1900;12.85;1.591;46.86
101;2016;170;1910;12.85;0.93;24.87
101;2016;170;1920;12.84;0.434;5.77
101;2016;170;1930;12.84;0.237;0.284
101;2016;170;1940;12.83;0.062;0
101;2016;170;1950;12.83;0;0
101;2016;170;2000;12.83;0;0
101;2016;170;2010;12.82;0;0
101;2016;170;2020;12.81;0;0
101;2016;170;2030;12.81;0;0
101;2016;170;2040;12.81;0;0
101;2016;170;2050;12.8;0;0
101;2016;170;2100;12.79;0;0
101;2016;170;2110;12.8;0;0
101;2016;170;2120;12.79;0;0
101;2016;170;2130;12.79;0;0
101;2016;170;2140;12.78;0;0
101;2016;170;2150;12.78;0;0
101;2016;170;2200;12.78;0;0
101;2016;170;2210;12.77;0;0
101;2016;170;2220;12.76;0;0
101;2016;170;2230;12.76;0;0
101;2016;170;2240;12.76;0;0
101;2016;170;2250;12.75;0;0
101;2016;170;2300;12.74;0;0
101;2016;170;2310;12.74;0;0
101;2016;170;2320;12.74;0;0
101;2016;170;2330;12.74;0;0
101;2016;170;2340;12.73;0;0
101;2016;170;2350;12.73;0;0
101;2016;170;2400;12.72;0;0
101;2016;171;10;12.72;0;0
101;2016;171;20;12.72;0;0
101;2016;171;30;12.71;0;0
101;2016;171;40;12.71;0;0
101;2016;171;50;12.7;0;0
101;2016;171;100;12.7;0;0
101;2016;171;110;12.7;0;0
101;2016;171;120;12.7;0;0
101;2016;171;130;12.7;0;0
101;2016;171;140;12.7;0;0
101;2016;171;150;12.7;0;0
101;2016;171;200;12.7;0;0
101;2016;171;210;12.7;0;0
101;2016;171;220;12.69;0;0
101;2016;171;230;12.69;0;0
101;2016;171;240;12.69;0;0
101;2016;171;250;12.69;0;0
101;2016;171;300;12.69;0;0
101;2016;171;310;12.68;0;0
101;2016;171;320;12.68;0;0
101;2016;171;330;12.68;0;0
101;2016;171;340;12.68;0;0
101;2016;171;350;12.68;0;0
101;2016;171;400;12.68;0;0
101;2016;171;410;12.68;0;0
101;2016;171;420;12.67;0;0
101;2016;171;430;12.67;0;0
101;2016;171;440;12.67;0;0
101;2016;171;450;12.67;0;0
101;2016;171;500;12.67;0;0
101;2016;171;510;12.66;0;0
101;2016;171;520;12.66;0.086;0
101;2016;171;530;12.66;0.226;1.172
101;2016;171;540;12.66;0.421;8.43
101;2016;171;550;12.66;0.901;19.87
101;2016;171;600;12.66;1.555;46.55
101;2016;171;610;12.66;2.33;71.2
101;2016;171;620;12.68;3.221;98.9
101;2016;171;630;12.72;4.21;129.4
101;2016;171;640;12.8;5.321;162.4
101;2016;171;650;12.94;6.518;196.5
101;2016;171;700;13.13;7.88;233.1
101;2016;171;710;13.3;9.29;269
101;2016;171;720;13.28;10.72;304.2
101;2016;171;730;13.26;12.27;341
101;2016;171;740;13.24;13.79;376.7
101;2016;171;750;13.22;15.44;411.3
101;2016;171;800;13.21;17.06;445.8
101;2016;171;810;13.19;18.7;480.3
101;2016;171;820;13.18;20.32;514.1
101;2016;171;830;13.17;21.93;548.7
101;2016;171;840;13.15;23.49;579.6
101;2016;171;850;13.13;24.95;609.3
101;2016;171;900;13.12;26.57;642
101;2016;171;910;13.1;28.06;670.6
101;2016;171;920;13.09;29.48;698.7
101;2016;171;930;13.08;30.91;727
101;2016;171;940;13.06;32.24;753
101;2016;171;950;13.06;33.57;779
101;2016;171;1000;13.04;34.85;803
101;2016;171;1010;13.04;35.97;825
101;2016;171;1020;13.02;37.01;848
101;2016;171;1030;13.02;37.96;865
101;2016;171;1040;13.01;38.92;884
101;2016;171;1050;13;39.77;900
101;2016;171;1100;13;40.56;915
101;2016;171;1110;12.99;41.1;928
101;2016;171;1120;12.98;41.83;942
101;2016;171;1130;12.98;42.44;952
101;2016;171;1140;12.97;42.82;962
101;2016;171;1150;12.97;43.17;970
101;2016;171;1200;12.97;43.45;975
101;2016;171;1210;12.96;43.65;981
101;2016;171;1220;12.96;43.69;985
101;2016;171;1230;12.96;43.66;986
101;2016;171;1240;12.96;43.67;987
101;2016;171;1250;12.96;43.47;986
101;2016;171;1300;12.95;43.13;981
101;2016;171;1310;12.94;42.79;974
101;2016;171;1320;12.94;42.44;966
101;2016;171;1330;12.94;41.92;954
101;2016;171;1340;12.93;41.37;948
101;2016;171;1350;12.93;40.73;937
101;2016;171;1400;12.93;39.91;926
101;2016;171;1410;12.93;39.1;912
101;2016;171;1420;12.92;38.22;894
101;2016;171;1430;12.92;37.04;869
101;2016;171;1440;12.92;35.95;850
101;2016;171;1450;12.92;34.93;831
101;2016;171;1500;12.92;33.7;808
101;2016;171;1510;12.92;32.35;781
101;2016;171;1520;12.92;31.01;757
101;2016;171;1530;12.92;29.67;730
101;2016;171;1540;12.92;28.48;707
101;2016;171;1550;12.92;26.94;680.5
101;2016;171;1600;12.92;23.74;583
101;2016;171;1610;12.93;22.57;559.5
101;2016;171;1620;12.93;21.87;562.5
101;2016;171;1630;12.93;20.27;522
101;2016;171;1640;12.94;19.46;517.2
101;2016;171;1650;12.94;17.98;482.9
101;2016;171;1700;12.95;16.8;462.7
101;2016;171;1710;12.95;15.89;445.5
101;2016;171;1720;12.95;15.11;435.5
101;2016;171;1730;12.96;12.92;400
101;2016;171;1740;12.96;9.41;304.9
101;2016;171;1750;12.93;6.984;243.8
101;2016;171;1800;12.92;5.829;229.6
101;2016;171;1810;12.9;4.802;147.9
101;2016;171;1820;12.9;4.312;118.6
101;2016;171;1830;12.89;3.404;104.7
101;2016;171;1840;12.87;2.486;114.7
101;2016;171;1850;12.85;1.806;91.4
101;2016;171;1900;12.85;1.16;53.03
101;2016;171;1910;12.85;0.638;30.51
101;2016;171;1920;12.84;0.361;11.22
101;2016;171;1930;12.84;0.192;2.896
101;2016;171;1940;12.83;0.036;0.397
101;2016;171;1950;12.83;0;0
101;2016;171;2000;12.83;0;0
101;2016;171;2010;12.82;0;0
101;2016;171;2020;12.82;0;0
101;2016;171;2030;12.81;0;0
101;2016;171;2040;12.82;0;0
101;2016;171;2050;12.81;0;0
101;2016;171;2100;12.81;0;0
101;2016;171;2110;12.8;0;0
101;2016;171;2120;12.8;0;0
101;2016;171;2130;12.8;0;0
101;2016;171;2140;12.8;0;0
101;2016;171;2150;12.79;0;0
101;2016;171;2200;12.78;0;0
101;2016;171;2210;12.78;0;0
101;2016;171;2220;12.78;0;0
101;2016;171;2230;12.78;0;0
101;2016;171;2240;12.77;0;0
101;2016;171;2250;12.76;0;0
101;2016;171;2300;12.76;0;0
101;2016;171;2310;12.76;0;0
101;2016;171;2320;12.75;0;0
101;2016;171;2330;12.74;0;0
101;2016;171;2340;12.74;0;0
101;2016;171;2350;12.73;0;0
101;2016;171;2400;12.73;0;0
101;2016;172;10;12.72;0;0
101;2016;172;20;12.72;0;0
101;2016;172;30;12.71;0;0
101;2016;172;40;12.71;0;0
101;2016;172;50;12.71;0;0
101;2016;172;100;12.71;0;0
101;2016;172;110;12.7;0;0
101;2016;172;120;12.7;0;0
101;2016;172;130;12.7;0;0
101;2016;172;140;12.69;0;0
101;2016;172;150;12.69;0;0
101;2016;172;200;12.69;0;0
101;2016;172;210;12.68;0;0
101;2016;172;220;12.68;0;0
101;2016;172;230;12.68;0;0
101;2016;172;240;12.68;0;0
101;2016;172;250;12.68;0;0
101;2016;172;300;12.68;0;0
101;2016;172;310;12.68;0;0
101;2016;172;320;12.67;0;0
101;2016;172;330;12.67;0;0
101;2016;172;340;12.67;0;0
101;2016;172;350;12.67;0;0
101;2016;172;400;12.66;0;0
101;2016;172;410;12.66;0;0
101;2016;172;420;12.66;0;0
101;2016;172;430;12.66;0;0
101;2016;172;440;12.66;0;0
101;2016;172;450;12.66;0;0
101;2016;172;500;12.66;0;0
101;2016;172;510;12.66;0;0
101;2016;172;520;12.66;0.086;0
101;2016;172;530;12.66;0.222;0.734
101;2016;172;540;12.66;0.416;8.25
101;2016;172;550;12.66;0.876;22.27
101;2016;172;600;12.66;1.468;45.7
101;2016;172;610;12.68;2.231;90.1
101;2016;172;620;12.73;3.223;123.9
101;2016;172;630;12.8;4.32;143.8
101;2016;172;640;12.88;5.539;165.1
101;2016;172;650;12.95;6.681;190.8
101;2016;172;700;13.07;7.96;223.3
101;2016;172;710;13.22;9.32;255.7
101;2016;172;720;13.2;10.69;289.5
101;2016;172;730;13.2;12.27;327.4
101;2016;172;740;13.19;13.78;362.1
101;2016;172;750;13.17;15.29;396.2
101;2016;172;800;13.15;16.02;391.4
101;2016;172;810;13.17;16.02;367.3
101;2016;172;820;13.16;15.82;311.7
101;2016;172;830;13.16;20.51;482.4
101;2016;172;840;13.14;24.01;604.3
101;2016;172;850;13.12;25.12;623.9
101;2016;172;900;13.12;26.12;639.3
101;2016;172;910;13.11;27.79;664.4
101;2016;172;920;13.1;29.69;714
101;2016;172;930;13.09;29.62;684.7
101;2016;172;940;13.08;32.44;777
101;2016;172;950;13.07;28.38;616.6
101;2016;172;1000;13.07;30.02;669.4
101;2016;172;1010;13.06;33.27;755
101;2016;172;1020;13.06;34.43;795
101;2016;172;1030;13.05;31.94;691.7
101;2016;172;1040;13.04;40.72;943
101;2016;172;1050;13.03;40.52;932
101;2016;172;1100;13.02;36.8;799
101;2016;172;1110;13.02;36.73;806
101;2016;172;1120;13.02;33.3;672
101;2016;172;1130;13.01;40.77;906
101;2016;172;1140;13;42.25;929
101;2016;172;1150;12.99;41.86;923
101;2016;172;1200;12.98;43.21;959
101;2016;172;1210;12.98;38.19;810
101;2016;172;1220;12.98;40.44;886
101;2016;172;1230;12.98;41.91;932
101;2016;172;1240;12.98;42.54;950
101;2016;172;1250;12.97;43.86;974
101;2016;172;1300;12.96;41.72;917
101;2016;172;1310;12.96;41.69;926
101;2016;172;1320;12.96;38.56;830
101;2016;172;1330;12.95;41.88;942
101;2016;172;1340;12.95;41.28;930
101;2016;172;1350;12.95;40.62;919
101;2016;172;1400;12.94;39.97;909
101;2016;172;1410;12.95;38.93;888
101;2016;172;1420;12.94;38.44;885
101;2016;172;1430;12.94;37.25;870
101;2016;172;1440;12.94;36.72;858
101;2016;172;1450;12.94;35.29;823
101;2016;172;1500;12.94;34.05;798
101;2016;172;1510;12.94;32.65;772
101;2016;172;1520;12.94;31.39;748
101;2016;172;1530;12.94;29.89;727
101;2016;172;1540;12.94;26.55;663.4
101;2016;172;1550;12.94;24.39;624.8
101;2016;172;1600;12.94;23.63;609.5
101;2016;172;1610;12.95;22.38;577.4
101;2016;172;1620;12.95;21.08;548.5
101;2016;172;1630;12.96;19.96;522.9
101;2016;172;1640;12.96;18.85;495.2
101;2016;172;1650;12.96;17.42;464.5
101;2016;172;1700;12.97;16.07;428.1
101;2016;172;1710;12.98;14.66;393.4
101;2016;172;1720;12.98;13.38;366.9
101;2016;172;1730;12.97;11.73;308.2
101;2016;172;1740;12.93;10.54;299.6
101;2016;172;1750;12.91;9.1;261.5
101;2016;172;1800;12.88;7.8;228.4
101;2016;172;1810;12.87;6.535;184.7
101;2016;172;1820;12.87;5.37;124.4
101;2016;172;1830;12.86;4.227;119.5
101;2016;172;1840;12.85;3.171;102.1
101;2016;172;1850;12.85;2.312;74.8
101;2016;172;1900;12.85;1.517;45.33
101;2016;172;1910;12.84;0.895;20.42
101;2016;172;1920;12.83;0.426;4.84
101;2016;172;1930;12.83;0.234;0.384
101;2016;172;1940;12.83;0.073;0
101;2016;172;1950;12.83;0;0
101;2016;172;2000;12.82;0;0
101;2016;172;2010;12.82;0;0
101;2016;172;2020;12.82;0;0
101;2016;172;2030;12.82;0;0
101;2016;172;2040;12.81;0;0
101;2016;172;2050;12.81;0;0
